window,trial,session,subject,app,cohort,group,rater
CS1,5,T4,p,0,summer15,NORET,SL
CS1,6,T4,p,0,summer15,NORET,SL
CS1,7,T4,p,0,summer15,NORET,SL
CS1,8,T4,p,0,summer15,NORET,SL
CS2,1,T4,p,0,summer15,NORET,SL
CS2,2,T4,p,0,summer15,NORET,SL
CS2,3,T4,p,0,summer15,NORET,SL
CS2,4,T4,p,0,summer15,NORET,SL
CS2,5,T4,p,0,summer15,NORET,SL
CS2,6,T4,p,0,summer15,NORET,SL
CS2,7,T4,p,0,summer15,NORET,SL
CS2,8,T4,p,1,summer15,NORET,SL
preCS,1,T5,p,0,summer15,NORET,SL
preCS,2,T5,p,2,summer15,NORET,SL
preCS,3,T5,p,0,summer15,NORET,SL
preCS,4,T5,p,0,summer15,NORET,SL
preCS,5,T5,p,0,summer15,NORET,SL
preCS,6,T5,p,0,summer15,NORET,SL
preCS,7,T5,p,0,summer15,NORET,SL
preCS,8,T5,p,2,summer15,NORET,SL
CS1,1,T5,p,0,summer15,NORET,SL
CS1,2,T5,p,0,summer15,NORET,SL
CS1,3,T5,p,1,summer15,NORET,SL
CS1,4,T5,p,0,summer15,NORET,SL
CS1,5,T5,p,0,summer15,NORET,SL
CS1,6,T5,p,0,summer15,NORET,SL
CS1,7,T5,p,0,summer15,NORET,SL
CS1,8,T5,p,1,summer15,NORET,SL
CS2,1,T5,p,0,summer15,NORET,SL
CS2,2,T5,p,0,summer15,NORET,SL
CS2,3,T5,p,0,summer15,NORET,SL
CS2,4,T5,p,0,summer15,NORET,SL
CS2,5,T5,p,0,summer15,NORET,SL
CS2,6,T5,p,0,summer15,NORET,SL
CS2,7,T5,p,2,summer15,NORET,SL
CS2,8,T5,p,3,summer15,NORET,SL
preCS,1,T6,p,0,summer15,NORET,SL
preCS,2,T6,p,0,summer15,NORET,SL
preCS,3,T6,p,0,summer15,NORET,SL
preCS,4,T6,p,0,summer15,NORET,SL
preCS,5,T6,p,0,summer15,NORET,SL
preCS,6,T6,p,0,summer15,NORET,SL
preCS,7,T6,p,0,summer15,NORET,SL
preCS,8,T6,p,0,summer15,NORET,SL
CS1,1,T6,p,0,summer15,NORET,SL
CS1,2,T6,p,0,summer15,NORET,SL
CS1,3,T6,p,0,summer15,NORET,SL
CS1,4,T6,p,0,summer15,NORET,SL
CS1,5,T6,p,0,summer15,NORET,SL
CS1,6,T6,p,1,summer15,NORET,SL
CS1,7,T6,p,0,summer15,NORET,SL
CS1,8,T6,p,0,summer15,NORET,SL
CS2,1,T6,p,0,summer15,NORET,SL
CS2,2,T6,p,0,summer15,NORET,SL
CS2,3,T6,p,0,summer15,NORET,SL
CS2,4,T6,p,0,summer15,NORET,SL
CS2,5,T6,p,0,summer15,NORET,SL
CS2,6,T6,p,1,summer15,NORET,SL
CS2,7,T6,p,0,summer15,NORET,SL
CS2,8,T6,p,2,summer15,NORET,SL
preCS,1,T7,p,0,summer15,NORET,SL
preCS,2,T7,p,0,summer15,NORET,SL
preCS,3,T7,p,0,summer15,NORET,SL
preCS,4,T7,p,0,summer15,NORET,SL
preCS,5,T7,p,0,summer15,NORET,SL
preCS,6,T7,p,0,summer15,NORET,SL
preCS,7,T7,p,0,summer15,NORET,SL
preCS,8,T7,p,0,summer15,NORET,SL
CS1,1,T7,p,1,summer15,NORET,SL
CS1,2,T7,p,0,summer15,NORET,SL
CS1,3,T7,p,0,summer15,NORET,SL
CS1,4,T7,p,0,summer15,NORET,SL
CS1,5,T7,p,0,summer15,NORET,SL
CS1,6,T7,p,0,summer15,NORET,SL
CS1,7,T7,p,0,summer15,NORET,SL
CS1,8,T7,p,0,summer15,NORET,SL
CS2,1,T7,p,2,summer15,NORET,SL
CS2,2,T7,p,0,summer15,NORET,SL
CS2,3,T7,p,0,summer15,NORET,SL
CS2,4,T7,p,0,summer15,NORET,SL
CS2,5,T7,p,2,summer15,NORET,SL
CS2,6,T7,p,0,summer15,NORET,SL
CS2,7,T7,p,0,summer15,NORET,SL
CS2,8,T7,p,0,summer15,NORET,SL
preCS,1,T8,p,0,summer15,NORET,SL
preCS,2,T8,p,0,summer15,NORET,SL
preCS,3,T8,p,0,summer15,NORET,SL
preCS,4,T8,p,0,summer15,NORET,SL
preCS,5,T8,p,3,summer15,NORET,SL
preCS,6,T8,p,0,summer15,NORET,SL
preCS,7,T8,p,0,summer15,NORET,SL
preCS,8,T8,p,0,summer15,NORET,SL
CS1,1,T8,p,1,summer15,NORET,SL
CS1,2,T8,p,0,summer15,NORET,SL
CS1,3,T8,p,1,summer15,NORET,SL
CS1,4,T8,p,0,summer15,NORET,SL
CS1,5,T8,p,0,summer15,NORET,SL
CS1,6,T8,p,0,summer15,NORET,SL
CS1,7,T8,p,0,summer15,NORET,SL
CS1,8,T8,p,0,summer15,NORET,SL
CS2,1,T8,p,1,summer15,NORET,SL
CS2,2,T8,p,1,summer15,NORET,SL
CS2,3,T8,p,0,summer15,NORET,SL
CS2,4,T8,p,2,summer15,NORET,SL
CS2,5,T8,p,0,summer15,NORET,SL
CS2,6,T8,p,2,summer15,NORET,SL
CS2,7,T8,p,0,summer15,NORET,SL
CS2,8,T8,p,3,summer15,NORET,SL
preCS,1,T9,p,0,summer15,NORET,SL
preCS,2,T9,p,0,summer15,NORET,SL
preCS,3,T9,p,0,summer15,NORET,SL
preCS,4,T9,p,0,summer15,NORET,SL
preCS,5,T9,p,0,summer15,NORET,SL
preCS,6,T9,p,0,summer15,NORET,SL
preCS,7,T9,p,1,summer15,NORET,SL
preCS,8,T9,p,0,summer15,NORET,SL
CS1,1,T9,p,2,summer15,NORET,SL
CS1,2,T9,p,3,summer15,NORET,SL
CS1,3,T9,p,2,summer15,NORET,SL
CS1,4,T9,p,0,summer15,NORET,SL
CS1,5,T9,p,3,summer15,NORET,SL
CS1,6,T9,p,3,summer15,NORET,SL
CS1,7,T9,p,3,summer15,NORET,SL
CS1,8,T9,p,0,summer15,NORET,SL
CS2,1,T9,p,3,summer15,NORET,SL
CS2,2,T9,p,4,summer15,NORET,SL
CS2,3,T9,p,4,summer15,NORET,SL
CS2,4,T9,p,4,summer15,NORET,SL
CS2,5,T9,p,4,summer15,NORET,SL
CS2,6,T9,p,4,summer15,NORET,SL
CS2,7,T9,p,4,summer15,NORET,SL
CS2,8,T9,p,4,summer15,NORET,SL
preCS,1,T10,p,2,summer15,NORET,SL
preCS,2,T10,p,0,summer15,NORET,SL
preCS,3,T10,p,0,summer15,NORET,SL
preCS,4,T10,p,0,summer15,NORET,SL
preCS,5,T10,p,0,summer15,NORET,SL
preCS,6,T10,p,0,summer15,NORET,SL
preCS,7,T10,p,0,summer15,NORET,SL
preCS,8,T10,p,0,summer15,NORET,SL
CS1,1,T10,p,3,summer15,NORET,SL
CS1,2,T10,p,2,summer15,NORET,SL
CS1,3,T10,p,1,summer15,NORET,SL
CS1,4,T10,p,0,summer15,NORET,SL
CS1,5,T10,p,0,summer15,NORET,SL
CS1,6,T10,p,0,summer15,NORET,SL
CS1,7,T10,p,0,summer15,NORET,SL
CS1,8,T10,p,0,summer15,NORET,SL
CS2,1,T10,p,2,summer15,NORET,SL
CS2,2,T10,p,4,summer15,NORET,SL
CS2,3,T10,p,4,summer15,NORET,SL
CS2,4,T10,p,3,summer15,NORET,SL
CS2,5,T10,p,0,summer15,NORET,SL
CS2,6,T10,p,0,summer15,NORET,SL
CS2,7,T10,p,0,summer15,NORET,SL
CS2,8,T10,p,0,summer15,NORET,SL
preCS,1,T11,p,0,summer15,NORET,SL
preCS,2,T11,p,0,summer15,NORET,SL
preCS,3,T11,p,0,summer15,NORET,SL
preCS,4,T11,p,0,summer15,NORET,SL
preCS,5,T11,p,0,summer15,NORET,SL
preCS,6,T11,p,0,summer15,NORET,SL
preCS,7,T11,p,0,summer15,NORET,SL
preCS,8,T11,p,0,summer15,NORET,SL
CS1,1,T11,p,1,summer15,NORET,SL
CS1,2,T11,p,0,summer15,NORET,SL
CS1,3,T11,p,3,summer15,NORET,SL
CS1,4,T11,p,0,summer15,NORET,SL
CS1,5,T11,p,0,summer15,NORET,SL
CS1,6,T11,p,0,summer15,NORET,SL
CS1,7,T11,p,0,summer15,NORET,SL
CS1,8,T11,p,0,summer15,NORET,SL
CS2,1,T11,p,4,summer15,NORET,SL
CS2,2,T11,p,4,summer15,NORET,SL
CS2,3,T11,p,4,summer15,NORET,SL
CS2,4,T11,p,4,summer15,NORET,SL
CS2,5,T11,p,0,summer15,NORET,SL
CS2,6,T11,p,0,summer15,NORET,SL
CS2,7,T11,p,0,summer15,NORET,SL
CS2,8,T11,p,2,summer15,NORET,SL
preCS,1,T12,p,0,summer15,NORET,SL
preCS,2,T12,p,0,summer15,NORET,SL
preCS,3,T12,p,0,summer15,NORET,SL
preCS,4,T12,p,0,summer15,NORET,SL
preCS,5,T12,p,4,summer15,NORET,SL
preCS,6,T12,p,0,summer15,NORET,SL
preCS,7,T12,p,0,summer15,NORET,SL
preCS,8,T12,p,0,summer15,NORET,SL
CS1,1,T12,p,2,summer15,NORET,SL
CS1,2,T12,p,2,summer15,NORET,SL
CS1,3,T12,p,2,summer15,NORET,SL
CS1,4,T12,p,0,summer15,NORET,SL
CS1,5,T12,p,4,summer15,NORET,SL
CS1,6,T12,p,2,summer15,NORET,SL
CS1,7,T12,p,0,summer15,NORET,SL
CS1,8,T12,p,0,summer15,NORET,SL
CS2,1,T12,p,4,summer15,NORET,SL
CS2,2,T12,p,4,summer15,NORET,SL
CS2,3,T12,p,4,summer15,NORET,SL
CS2,4,T12,p,0,summer15,NORET,SL
CS2,5,T12,p,2,summer15,NORET,SL
CS2,6,T12,p,4,summer15,NORET,SL
CS2,7,T12,p,0,summer15,NORET,SL
CS2,8,T12,p,0,summer15,NORET,SL
preCS,1,T1,aa,0,winter15,NORET,KC
preCS,2,T1,aa,0,winter15,NORET,KC
preCS,3,T1,aa,0,winter15,NORET,KC
preCS,4,T1,aa,0,winter15,NORET,KC
preCS,5,T1,aa,0,winter15,NORET,KC
preCS,6,T1,aa,0,winter15,NORET,KC
preCS,7,T1,aa,0,winter15,NORET,KC
preCS,8,T1,aa,0,winter15,NORET,KC
CS1,1,T1,aa,0,winter15,NORET,KC
CS1,2,T1,aa,1,winter15,NORET,KC
CS1,3,T1,aa,0,winter15,NORET,KC
CS1,4,T1,aa,0,winter15,NORET,KC
CS1,5,T1,aa,0,winter15,NORET,KC
CS1,6,T1,aa,1,winter15,NORET,KC
CS1,7,T1,aa,0,winter15,NORET,KC
CS1,8,T1,aa,0,winter15,NORET,KC
CS2,1,T1,aa,0,winter15,NORET,KC
CS2,2,T1,aa,3,winter15,NORET,KC
CS2,3,T1,aa,0,winter15,NORET,KC
CS2,4,T1,aa,0,winter15,NORET,KC
CS2,5,T1,aa,0,winter15,NORET,KC
CS2,6,T1,aa,2,winter15,NORET,KC
CS2,7,T1,aa,0,winter15,NORET,KC
CS2,8,T1,aa,0,winter15,NORET,KC
preCS,1,T2,aa,0,winter15,NORET,KC
preCS,2,T2,aa,0,winter15,NORET,KC
preCS,3,T2,aa,0,winter15,NORET,KC
preCS,4,T2,aa,0,winter15,NORET,KC
preCS,5,T2,aa,0,winter15,NORET,KC
preCS,6,T2,aa,0,winter15,NORET,KC
preCS,7,T2,aa,0,winter15,NORET,KC
preCS,8,T2,aa,0,winter15,NORET,KC
CS1,1,T2,aa,0,winter15,NORET,KC
CS1,2,T2,aa,0,winter15,NORET,KC
CS1,3,T2,aa,0,winter15,NORET,KC
CS1,4,T2,aa,0,winter15,NORET,KC
CS1,5,T2,aa,0,winter15,NORET,KC
CS1,6,T2,aa,0,winter15,NORET,KC
CS1,7,T2,aa,0,winter15,NORET,KC
CS1,8,T2,aa,0,winter15,NORET,KC
CS2,1,T2,aa,2,winter15,NORET,KC
CS2,2,T2,aa,0,winter15,NORET,KC
CS2,3,T2,aa,0,winter15,NORET,KC
CS2,4,T2,aa,0,winter15,NORET,KC
CS2,5,T2,aa,0,winter15,NORET,KC
CS2,6,T2,aa,0,winter15,NORET,KC
CS2,7,T2,aa,0,winter15,NORET,KC
CS2,8,T2,aa,0,winter15,NORET,KC
preCS,1,T3,aa,0,winter15,NORET,KC
preCS,2,T3,aa,0,winter15,NORET,KC
preCS,3,T3,aa,0,winter15,NORET,KC
preCS,4,T3,aa,0,winter15,NORET,KC
preCS,5,T3,aa,0,winter15,NORET,KC
preCS,6,T3,aa,0,winter15,NORET,KC
preCS,7,T3,aa,0,winter15,NORET,KC
preCS,8,T3,aa,0,winter15,NORET,KC
CS1,1,T3,aa,0,winter15,NORET,KC
CS1,2,T3,aa,0,winter15,NORET,KC
CS1,3,T3,aa,0,winter15,NORET,KC
CS1,4,T3,aa,0,winter15,NORET,KC
CS1,5,T3,aa,0,winter15,NORET,KC
CS1,6,T3,aa,0,winter15,NORET,KC
CS1,7,T3,aa,0,winter15,NORET,KC
CS1,8,T3,aa,0,winter15,NORET,KC
CS2,1,T3,aa,1,winter15,NORET,KC
CS2,2,T3,aa,0,winter15,NORET,KC
CS2,3,T3,aa,0,winter15,NORET,KC
CS2,4,T3,aa,0,winter15,NORET,KC
CS2,5,T3,aa,0,winter15,NORET,KC
CS2,6,T3,aa,0,winter15,NORET,KC
CS2,7,T3,aa,1,winter15,NORET,KC
CS2,8,T3,aa,4,winter15,NORET,KC
preCS,1,T4,aa,0,winter15,NORET,KC
preCS,2,T4,aa,0,winter15,NORET,KC
preCS,3,T4,aa,0,winter15,NORET,KC
preCS,4,T4,aa,0,winter15,NORET,KC
preCS,5,T4,aa,4,winter15,NORET,KC
preCS,6,T4,aa,0,winter15,NORET,KC
preCS,7,T4,aa,0,winter15,NORET,KC
preCS,8,T4,aa,0,winter15,NORET,KC
CS1,1,T4,aa,1,winter15,NORET,KC
CS1,2,T4,aa,0,winter15,NORET,KC
CS1,3,T4,aa,0,winter15,NORET,KC
CS1,4,T4,aa,0,winter15,NORET,KC
CS1,5,T4,aa,1,winter15,NORET,KC
CS1,6,T4,aa,0,winter15,NORET,KC
CS1,7,T4,aa,3,winter15,NORET,KC
CS1,8,T4,aa,0,winter15,NORET,KC
CS2,1,T4,aa,0,winter15,NORET,KC
CS2,2,T4,aa,3,winter15,NORET,KC
CS2,3,T4,aa,0,winter15,NORET,KC
CS2,4,T4,aa,2,winter15,NORET,KC
CS2,5,T4,aa,0,winter15,NORET,KC
CS2,6,T4,aa,1,winter15,NORET,KC
CS2,7,T4,aa,2,winter15,NORET,KC
CS2,8,T4,aa,0,winter15,NORET,KC
preCS,1,T5,aa,0,winter15,NORET,KC
preCS,2,T5,aa,0,winter15,NORET,KC
preCS,3,T5,aa,0,winter15,NORET,KC
preCS,4,T5,aa,0,winter15,NORET,KC
preCS,5,T5,aa,0,winter15,NORET,KC
preCS,6,T5,aa,3,winter15,NORET,KC
preCS,7,T5,aa,0,winter15,NORET,KC
preCS,8,T5,aa,0,winter15,NORET,KC
CS1,1,T5,aa,0,winter15,NORET,KC
CS1,2,T5,aa,1,winter15,NORET,KC
CS1,3,T5,aa,0,winter15,NORET,KC
CS1,4,T5,aa,2,winter15,NORET,KC
CS1,5,T5,aa,2,winter15,NORET,KC
CS1,6,T5,aa,0,winter15,NORET,KC
CS1,7,T5,aa,2,winter15,NORET,KC
CS1,8,T5,aa,4,winter15,NORET,KC
CS2,1,T5,aa,1,winter15,NORET,KC
CS2,2,T5,aa,3,winter15,NORET,KC
CS2,3,T5,aa,0,winter15,NORET,KC
CS2,4,T5,aa,4,winter15,NORET,KC
CS2,5,T5,aa,4,winter15,NORET,KC
CS2,6,T5,aa,0,winter15,NORET,KC
CS2,7,T5,aa,3,winter15,NORET,KC
CS2,8,T5,aa,3,winter15,NORET,KC
preCS,1,T6,aa,0,winter15,NORET,KC
preCS,2,T6,aa,0,winter15,NORET,KC
preCS,3,T6,aa,0,winter15,NORET,KC
preCS,4,T6,aa,0,winter15,NORET,KC
preCS,5,T6,aa,0,winter15,NORET,KC
preCS,6,T6,aa,0,winter15,NORET,KC
preCS,7,T6,aa,0,winter15,NORET,KC
preCS,8,T6,aa,0,winter15,NORET,KC
CS1,1,T6,aa,1,winter15,NORET,KC
CS1,2,T6,aa,2,winter15,NORET,KC
CS1,3,T6,aa,0,winter15,NORET,KC
CS1,4,T6,aa,0,winter15,NORET,KC
CS1,5,T6,aa,2,winter15,NORET,KC
CS1,6,T6,aa,2,winter15,NORET,KC
CS1,7,T6,aa,2,winter15,NORET,KC
CS1,8,T6,aa,3,winter15,NORET,KC
CS2,1,T6,aa,2,winter15,NORET,KC
CS2,2,T6,aa,2,winter15,NORET,KC
CS2,3,T6,aa,0,winter15,NORET,KC
CS2,4,T6,aa,4,winter15,NORET,KC
CS2,5,T6,aa,2,winter15,NORET,KC
CS2,6,T6,aa,4,winter15,NORET,KC
CS2,7,T6,aa,4,winter15,NORET,KC
CS2,8,T6,aa,4,winter15,NORET,KC
preCS,1,T7,aa,0,winter15,NORET,KT
preCS,2,T7,aa,0,winter15,NORET,KT
preCS,3,T7,aa,0,winter15,NORET,KT
preCS,4,T7,aa,0,winter15,NORET,KT
preCS,5,T7,aa,0,winter15,NORET,KT
preCS,6,T7,aa,0,winter15,NORET,KT
preCS,7,T7,aa,0,winter15,NORET,KT
preCS,8,T7,aa,0,winter15,NORET,KT
CS1,1,T7,aa,2,winter15,NORET,KT
CS1,2,T7,aa,2,winter15,NORET,KT
CS1,3,T7,aa,2,winter15,NORET,KT
CS1,4,T7,aa,2,winter15,NORET,KT
CS1,5,T7,aa,2,winter15,NORET,KT
CS1,6,T7,aa,3,winter15,NORET,KT
CS1,7,T7,aa,3,winter15,NORET,KT
CS1,8,T7,aa,1,winter15,NORET,KT
CS2,1,T7,aa,4,winter15,NORET,KT
CS2,2,T7,aa,4,winter15,NORET,KT
CS2,3,T7,aa,4,winter15,NORET,KT
CS2,4,T7,aa,4,winter15,NORET,KT
CS2,5,T7,aa,4,winter15,NORET,KT
CS2,6,T7,aa,3,winter15,NORET,KT
CS2,7,T7,aa,4,winter15,NORET,KT
CS2,8,T7,aa,4,winter15,NORET,KT
preCS,1,T8,aa,0,winter15,NORET,KC
preCS,2,T8,aa,0,winter15,NORET,KC
preCS,3,T8,aa,0,winter15,NORET,KC
preCS,4,T8,aa,0,winter15,NORET,KC
preCS,5,T8,aa,0,winter15,NORET,KC
preCS,6,T8,aa,0,winter15,NORET,KC
preCS,7,T8,aa,0,winter15,NORET,KC
preCS,8,T8,aa,4,winter15,NORET,KC
CS1,1,T8,aa,4,winter15,NORET,KC
CS1,2,T8,aa,4,winter15,NORET,KC
CS1,3,T8,aa,1,winter15,NORET,KC
CS1,4,T8,aa,3,winter15,NORET,KC
CS1,5,T8,aa,3,winter15,NORET,KC
CS1,6,T8,aa,4,winter15,NORET,KC
CS1,7,T8,aa,4,winter15,NORET,KC
CS1,8,T8,aa,4,winter15,NORET,KC
CS2,1,T8,aa,4,winter15,NORET,KC
CS2,2,T8,aa,4,winter15,NORET,KC
CS2,3,T8,aa,1,winter15,NORET,KC
CS2,4,T8,aa,4,winter15,NORET,KC
CS2,5,T8,aa,4,winter15,NORET,KC
CS2,6,T8,aa,0,winter15,NORET,KC
CS2,7,T8,aa,4,winter15,NORET,KC
CS2,8,T8,aa,0,winter15,NORET,KC
preCS,1,T9,aa,0,winter15,NORET,KC
preCS,2,T9,aa,0,winter15,NORET,KC
preCS,3,T9,aa,0,winter15,NORET,KC
preCS,4,T9,aa,0,winter15,NORET,KC
preCS,5,T9,aa,0,winter15,NORET,KC
preCS,6,T9,aa,0,winter15,NORET,KC
preCS,7,T9,aa,4,winter15,NORET,KC
preCS,8,T9,aa,2,winter15,NORET,KC
CS1,1,T9,aa,3,winter15,NORET,KC
CS1,2,T9,aa,0,winter15,NORET,KC
CS1,3,T9,aa,2,winter15,NORET,KC
CS1,4,T9,aa,1,winter15,NORET,KC
CS1,5,T9,aa,0,winter15,NORET,KC
CS1,6,T9,aa,1,winter15,NORET,KC
CS1,7,T9,aa,3,winter15,NORET,KC
CS1,8,T9,aa,4,winter15,NORET,KC
CS2,1,T9,aa,4,winter15,NORET,KC
CS2,2,T9,aa,4,winter15,NORET,KC
CS2,3,T9,aa,0,winter15,NORET,KC
CS2,4,T9,aa,4,winter15,NORET,KC
CS2,5,T9,aa,4,winter15,NORET,KC
CS2,6,T9,aa,4,winter15,NORET,KC
CS2,7,T9,aa,4,winter15,NORET,KC
CS2,8,T9,aa,4,winter15,NORET,KC
preCS,1,T10,aa,0,winter15,NORET,KC
preCS,2,T10,aa,0,winter15,NORET,KC
preCS,3,T10,aa,0,winter15,NORET,KC
preCS,4,T10,aa,0,winter15,NORET,KC
preCS,5,T10,aa,0,winter15,NORET,KC
preCS,6,T10,aa,0,winter15,NORET,KC
preCS,7,T10,aa,0,winter15,NORET,KC
preCS,8,T10,aa,0,winter15,NORET,KC
CS1,1,T10,aa,3,winter15,NORET,KC
CS1,2,T10,aa,3,winter15,NORET,KC
CS1,3,T10,aa,4,winter15,NORET,KC
CS1,4,T10,aa,2,winter15,NORET,KC
CS1,5,T10,aa,0,winter15,NORET,KC
CS1,6,T10,aa,1,winter15,NORET,KC
CS1,7,T10,aa,2,winter15,NORET,KC
CS1,8,T10,aa,3,winter15,NORET,KC
CS2,1,T10,aa,4,winter15,NORET,KC
CS2,2,T10,aa,4,winter15,NORET,KC
CS2,3,T10,aa,4,winter15,NORET,KC
CS2,4,T10,aa,4,winter15,NORET,KC
CS2,5,T10,aa,0,winter15,NORET,KC
CS2,6,T10,aa,4,winter15,NORET,KC
CS2,7,T10,aa,4,winter15,NORET,KC
CS2,8,T10,aa,4,winter15,NORET,KC
preCS,1,T11,aa,0,winter15,NORET,KC
preCS,2,T11,aa,0,winter15,NORET,KC
preCS,3,T11,aa,0,winter15,NORET,KC
preCS,4,T11,aa,0,winter15,NORET,KC
preCS,5,T11,aa,0,winter15,NORET,KC
preCS,6,T11,aa,0,winter15,NORET,KC
preCS,7,T11,aa,0,winter15,NORET,KC
preCS,8,T11,aa,0,winter15,NORET,KC
CS1,1,T11,aa,4,winter15,NORET,KC
CS1,2,T11,aa,4,winter15,NORET,KC
CS1,3,T11,aa,0,winter15,NORET,KC
CS1,4,T11,aa,4,winter15,NORET,KC
CS1,5,T11,aa,2,winter15,NORET,KC
CS1,6,T11,aa,3,winter15,NORET,KC
CS1,7,T11,aa,3,winter15,NORET,KC
CS1,8,T11,aa,2,winter15,NORET,KC
CS2,1,T11,aa,4,winter15,NORET,KC
CS2,2,T11,aa,4,winter15,NORET,KC
CS2,3,T11,aa,4,winter15,NORET,KC
CS2,4,T11,aa,4,winter15,NORET,KC
CS2,5,T11,aa,4,winter15,NORET,KC
CS2,6,T11,aa,4,winter15,NORET,KC
CS2,7,T11,aa,4,winter15,NORET,KC
CS2,8,T11,aa,4,winter15,NORET,KC
preCS,1,T12,aa,0,winter15,NORET,KT
preCS,2,T12,aa,0,winter15,NORET,KT
preCS,3,T12,aa,0,winter15,NORET,KT
preCS,4,T12,aa,0,winter15,NORET,KT
preCS,5,T12,aa,0,winter15,NORET,KT
preCS,6,T12,aa,0,winter15,NORET,KT
preCS,7,T12,aa,0,winter15,NORET,KT
preCS,8,T12,aa,0,winter15,NORET,KT
CS1,1,T12,aa,3,winter15,NORET,KT
CS1,2,T12,aa,2,winter15,NORET,KT
CS1,3,T12,aa,3,winter15,NORET,KT
CS1,4,T12,aa,3,winter15,NORET,KT
CS1,5,T12,aa,0,winter15,NORET,KT
CS1,6,T12,aa,3,winter15,NORET,KT
CS1,7,T12,aa,0,winter15,NORET,KT
CS1,8,T12,aa,1,winter15,NORET,KT
CS2,1,T12,aa,4,winter15,NORET,KT
CS2,2,T12,aa,4,winter15,NORET,KT
CS2,3,T12,aa,4,winter15,NORET,KT
CS2,4,T12,aa,4,winter15,NORET,KT
CS2,5,T12,aa,4,winter15,NORET,KT
CS2,6,T12,aa,4,winter15,NORET,KT
CS2,7,T12,aa,0,winter15,NORET,KT
CS2,8,T12,aa,4,winter15,NORET,KT
preCS,1,T1,ab,0,winter15,NORET,KC
preCS,2,T1,ab,0,winter15,NORET,KC
preCS,3,T1,ab,0,winter15,NORET,KC
preCS,4,T1,ab,0,winter15,NORET,KC
preCS,5,T1,ab,0,winter15,NORET,KC
preCS,6,T1,ab,0,winter15,NORET,KC
preCS,7,T1,ab,0,winter15,NORET,KC
preCS,8,T1,ab,0,winter15,NORET,KC
CS1,1,T1,ab,0,winter15,NORET,KC
CS1,2,T1,ab,0,winter15,NORET,KC
CS1,3,T1,ab,0,winter15,NORET,KC
CS1,4,T1,ab,0,winter15,NORET,KC
CS1,5,T1,ab,0,winter15,NORET,KC
CS1,6,T1,ab,0,winter15,NORET,KC
CS1,7,T1,ab,0,winter15,NORET,KC
CS1,8,T1,ab,0,winter15,NORET,KC
CS2,1,T1,ab,0,winter15,NORET,KC
CS2,2,T1,ab,0,winter15,NORET,KC
CS2,3,T1,ab,0,winter15,NORET,KC
CS2,4,T1,ab,0,winter15,NORET,KC
CS2,5,T1,ab,0,winter15,NORET,KC
CS2,6,T1,ab,0,winter15,NORET,KC
CS2,7,T1,ab,0,winter15,NORET,KC
CS2,8,T1,ab,0,winter15,NORET,KC
preCS,1,T2,ab,0,winter15,NORET,KC
preCS,2,T2,ab,0,winter15,NORET,KC
preCS,3,T2,ab,0,winter15,NORET,KC
preCS,4,T2,ab,0,winter15,NORET,KC
preCS,5,T2,ab,0,winter15,NORET,KC
preCS,6,T2,ab,0,winter15,NORET,KC
preCS,7,T2,ab,0,winter15,NORET,KC
preCS,8,T2,ab,0,winter15,NORET,KC
CS1,1,T2,ab,0,winter15,NORET,KC
CS1,2,T2,ab,0,winter15,NORET,KC
CS1,3,T2,ab,0,winter15,NORET,KC
CS1,4,T2,ab,0,winter15,NORET,KC
CS1,5,T2,ab,0,winter15,NORET,KC
CS1,6,T2,ab,0,winter15,NORET,KC
CS1,7,T2,ab,0,winter15,NORET,KC
CS1,8,T2,ab,0,winter15,NORET,KC
CS2,1,T2,ab,0,winter15,NORET,KC
CS2,2,T2,ab,0,winter15,NORET,KC
CS2,3,T2,ab,0,winter15,NORET,KC
CS2,4,T2,ab,0,winter15,NORET,KC
CS2,5,T2,ab,0,winter15,NORET,KC
CS2,6,T2,ab,0,winter15,NORET,KC
CS2,7,T2,ab,0,winter15,NORET,KC
CS2,8,T2,ab,0,winter15,NORET,KC
preCS,1,T3,ab,0,winter15,NORET,KC
preCS,2,T3,ab,0,winter15,NORET,KC
preCS,3,T3,ab,0,winter15,NORET,KC
preCS,4,T3,ab,0,winter15,NORET,KC
preCS,5,T3,ab,0,winter15,NORET,KC
preCS,6,T3,ab,0,winter15,NORET,KC
preCS,7,T3,ab,0,winter15,NORET,KC
preCS,8,T3,ab,0,winter15,NORET,KC
CS1,1,T3,ab,0,winter15,NORET,KC
CS1,2,T3,ab,0,winter15,NORET,KC
CS1,3,T3,ab,0,winter15,NORET,KC
CS1,4,T3,ab,0,winter15,NORET,KC
CS1,5,T3,ab,0,winter15,NORET,KC
CS1,6,T3,ab,0,winter15,NORET,KC
CS1,7,T3,ab,0,winter15,NORET,KC
CS1,8,T3,ab,0,winter15,NORET,KC
CS2,1,T3,ab,0,winter15,NORET,KC
CS2,2,T3,ab,0,winter15,NORET,KC
CS2,3,T3,ab,0,winter15,NORET,KC
CS2,4,T3,ab,0,winter15,NORET,KC
CS2,5,T3,ab,0,winter15,NORET,KC
CS2,6,T3,ab,0,winter15,NORET,KC
CS2,7,T3,ab,0,winter15,NORET,KC
CS2,8,T3,ab,0,winter15,NORET,KC
preCS,1,T4,ab,0,winter15,NORET,KC
preCS,2,T4,ab,0,winter15,NORET,KC
preCS,3,T4,ab,0,winter15,NORET,KC
