window,trial,session,subject,app,cohort,group,rater
CS2,5,3,aa,0,winter15,NORET,KC
CS2,6,3,aa,0,winter15,NORET,KC
CS2,7,3,aa,1,winter15,NORET,KC
CS2,8,3,aa,4,winter15,NORET,KC
preCS,1,4,aa,0,winter15,NORET,KC
preCS,2,4,aa,0,winter15,NORET,KC
preCS,3,4,aa,0,winter15,NORET,KC
preCS,4,4,aa,0,winter15,NORET,KC
preCS,5,4,aa,4,winter15,NORET,KC
preCS,6,4,aa,0,winter15,NORET,KC
preCS,7,4,aa,0,winter15,NORET,KC
preCS,8,4,aa,0,winter15,NORET,KC
CS1,1,4,aa,1,winter15,NORET,KC
CS1,2,4,aa,0,winter15,NORET,KC
CS1,3,4,aa,0,winter15,NORET,KC
CS1,4,4,aa,0,winter15,NORET,KC
CS1,5,4,aa,1,winter15,NORET,KC
CS1,6,4,aa,0,winter15,NORET,KC
CS1,7,4,aa,3,winter15,NORET,KC
CS1,8,4,aa,0,winter15,NORET,KC
CS2,1,4,aa,0,winter15,NORET,KC
CS2,2,4,aa,3,winter15,NORET,KC
CS2,3,4,aa,0,winter15,NORET,KC
CS2,4,4,aa,2,winter15,NORET,KC
CS2,5,4,aa,0,winter15,NORET,KC
CS2,6,4,aa,1,winter15,NORET,KC
CS2,7,4,aa,2,winter15,NORET,KC
CS2,8,4,aa,0,winter15,NORET,KC
preCS,1,5,aa,0,winter15,NORET,KC
preCS,2,5,aa,0,winter15,NORET,KC
preCS,3,5,aa,0,winter15,NORET,KC
preCS,4,5,aa,0,winter15,NORET,KC
preCS,5,5,aa,0,winter15,NORET,KC
preCS,6,5,aa,3,winter15,NORET,KC
preCS,7,5,aa,0,winter15,NORET,KC
preCS,8,5,aa,0,winter15,NORET,KC
CS1,1,5,aa,0,winter15,NORET,KC
CS1,2,5,aa,1,winter15,NORET,KC
CS1,3,5,aa,0,winter15,NORET,KC
CS1,4,5,aa,2,winter15,NORET,KC
CS1,5,5,aa,2,winter15,NORET,KC
CS1,6,5,aa,0,winter15,NORET,KC
CS1,7,5,aa,2,winter15,NORET,KC
CS1,8,5,aa,4,winter15,NORET,KC
CS2,1,5,aa,1,winter15,NORET,KC
CS2,2,5,aa,3,winter15,NORET,KC
CS2,3,5,aa,0,winter15,NORET,KC
CS2,4,5,aa,4,winter15,NORET,KC
CS2,5,5,aa,4,winter15,NORET,KC
CS2,6,5,aa,0,winter15,NORET,KC
CS2,7,5,aa,3,winter15,NORET,KC
CS2,8,5,aa,3,winter15,NORET,KC
preCS,1,6,aa,0,winter15,NORET,KC
preCS,2,6,aa,0,winter15,NORET,KC
preCS,3,6,aa,0,winter15,NORET,KC
preCS,4,6,aa,0,winter15,NORET,KC
preCS,5,6,aa,0,winter15,NORET,KC
preCS,6,6,aa,0,winter15,NORET,KC
preCS,7,6,aa,0,winter15,NORET,KC
preCS,8,6,aa,0,winter15,NORET,KC
CS1,1,6,aa,1,winter15,NORET,KC
CS1,2,6,aa,2,winter15,NORET,KC
CS1,3,6,aa,0,winter15,NORET,KC
CS1,4,6,aa,0,winter15,NORET,KC
CS1,5,6,aa,2,winter15,NORET,KC
CS1,6,6,aa,2,winter15,NORET,KC
CS1,7,6,aa,2,winter15,NORET,KC
CS1,8,6,aa,3,winter15,NORET,KC
CS2,1,6,aa,2,winter15,NORET,KC
CS2,2,6,aa,2,winter15,NORET,KC
CS2,3,6,aa,0,winter15,NORET,KC
CS2,4,6,aa,4,winter15,NORET,KC
CS2,5,6,aa,2,winter15,NORET,KC
CS2,6,6,aa,4,winter15,NORET,KC
CS2,7,6,aa,4,winter15,NORET,KC
CS2,8,6,aa,4,winter15,NORET,KC
preCS,1,7,aa,0,winter15,NORET,KT
preCS,2,7,aa,0,winter15,NORET,KT
preCS,3,7,aa,0,winter15,NORET,KT
preCS,4,7,aa,0,winter15,NORET,KT
preCS,5,7,aa,0,winter15,NORET,KT
preCS,6,7,aa,0,winter15,NORET,KT
preCS,7,7,aa,0,winter15,NORET,KT
preCS,8,7,aa,0,winter15,NORET,KT
CS1,1,7,aa,2,winter15,NORET,KT
CS1,2,7,aa,2,winter15,NORET,KT
CS1,3,7,aa,2,winter15,NORET,KT
CS1,4,7,aa,2,winter15,NORET,KT
CS1,5,7,aa,2,winter15,NORET,KT
CS1,6,7,aa,3,winter15,NORET,KT
CS1,7,7,aa,3,winter15,NORET,KT
CS1,8,7,aa,1,winter15,NORET,KT
CS2,1,7,aa,4,winter15,NORET,KT
CS2,2,7,aa,4,winter15,NORET,KT
CS2,3,7,aa,4,winter15,NORET,KT
CS2,4,7,aa,4,winter15,NORET,KT
CS2,5,7,aa,4,winter15,NORET,KT
CS2,6,7,aa,3,winter15,NORET,KT
CS2,7,7,aa,4,winter15,NORET,KT
CS2,8,7,aa,4,winter15,NORET,KT
preCS,1,8,aa,0,winter15,NORET,KC
preCS,2,8,aa,0,winter15,NORET,KC
preCS,3,8,aa,0,winter15,NORET,KC
preCS,4,8,aa,0,winter15,NORET,KC
preCS,5,8,aa,0,winter15,NORET,KC
preCS,6,8,aa,0,winter15,NORET,KC
preCS,7,8,aa,0,winter15,NORET,KC
preCS,8,8,aa,4,winter15,NORET,KC
CS1,1,8,aa,4,winter15,NORET,KC
CS1,2,8,aa,4,winter15,NORET,KC
CS1,3,8,aa,1,winter15,NORET,KC
CS1,4,8,aa,3,winter15,NORET,KC
CS1,5,8,aa,3,winter15,NORET,KC
CS1,6,8,aa,4,winter15,NORET,KC
CS1,7,8,aa,4,winter15,NORET,KC
CS1,8,8,aa,4,winter15,NORET,KC
CS2,1,8,aa,4,winter15,NORET,KC
CS2,2,8,aa,4,winter15,NORET,KC
CS2,3,8,aa,1,winter15,NORET,KC
CS2,4,8,aa,4,winter15,NORET,KC
CS2,5,8,aa,4,winter15,NORET,KC
CS2,6,8,aa,0,winter15,NORET,KC
CS2,7,8,aa,4,winter15,NORET,KC
CS2,8,8,aa,0,winter15,NORET,KC
preCS,1,9,aa,0,winter15,NORET,KC
preCS,2,9,aa,0,winter15,NORET,KC
preCS,3,9,aa,0,winter15,NORET,KC
preCS,4,9,aa,0,winter15,NORET,KC
preCS,5,9,aa,0,winter15,NORET,KC
preCS,6,9,aa,0,winter15,NORET,KC
preCS,7,9,aa,4,winter15,NORET,KC
preCS,8,9,aa,2,winter15,NORET,KC
CS1,1,9,aa,3,winter15,NORET,KC
CS1,2,9,aa,0,winter15,NORET,KC
CS1,3,9,aa,2,winter15,NORET,KC
CS1,4,9,aa,1,winter15,NORET,KC
CS1,5,9,aa,0,winter15,NORET,KC
CS1,6,9,aa,1,winter15,NORET,KC
CS1,7,9,aa,3,winter15,NORET,KC
CS1,8,9,aa,4,winter15,NORET,KC
CS2,1,9,aa,4,winter15,NORET,KC
CS2,2,9,aa,4,winter15,NORET,KC
CS2,3,9,aa,0,winter15,NORET,KC
CS2,4,9,aa,4,winter15,NORET,KC
CS2,5,9,aa,4,winter15,NORET,KC
CS2,6,9,aa,4,winter15,NORET,KC
CS2,7,9,aa,4,winter15,NORET,KC
CS2,8,9,aa,4,winter15,NORET,KC
preCS,1,10,aa,0,winter15,NORET,KC
preCS,2,10,aa,0,winter15,NORET,KC
preCS,3,10,aa,0,winter15,NORET,KC
preCS,4,10,aa,0,winter15,NORET,KC
preCS,5,10,aa,0,winter15,NORET,KC
preCS,6,10,aa,0,winter15,NORET,KC
preCS,7,10,aa,0,winter15,NORET,KC
preCS,8,10,aa,0,winter15,NORET,KC
CS1,1,10,aa,3,winter15,NORET,KC
CS1,2,10,aa,3,winter15,NORET,KC
CS1,3,10,aa,4,winter15,NORET,KC
CS1,4,10,aa,2,winter15,NORET,KC
CS1,5,10,aa,0,winter15,NORET,KC
CS1,6,10,aa,1,winter15,NORET,KC
CS1,7,10,aa,2,winter15,NORET,KC
CS1,8,10,aa,3,winter15,NORET,KC
CS2,1,10,aa,4,winter15,NORET,KC
CS2,2,10,aa,4,winter15,NORET,KC
CS2,3,10,aa,4,winter15,NORET,KC
CS2,4,10,aa,4,winter15,NORET,KC
CS2,5,10,aa,0,winter15,NORET,KC
CS2,6,10,aa,4,winter15,NORET,KC
CS2,7,10,aa,4,winter15,NORET,KC
CS2,8,10,aa,4,winter15,NORET,KC
preCS,1,11,aa,0,winter15,NORET,KC
preCS,2,11,aa,0,winter15,NORET,KC
preCS,3,11,aa,0,winter15,NORET,KC
preCS,4,11,aa,0,winter15,NORET,KC
preCS,5,11,aa,0,winter15,NORET,KC
preCS,6,11,aa,0,winter15,NORET,KC
preCS,7,11,aa,0,winter15,NORET,KC
preCS,8,11,aa,0,winter15,NORET,KC
CS1,1,11,aa,4,winter15,NORET,KC
CS1,2,11,aa,4,winter15,NORET,KC
CS1,3,11,aa,0,winter15,NORET,KC
CS1,4,11,aa,4,winter15,NORET,KC
CS1,5,11,aa,2,winter15,NORET,KC
CS1,6,11,aa,3,winter15,NORET,KC
CS1,7,11,aa,3,winter15,NORET,KC
CS1,8,11,aa,2,winter15,NORET,KC
CS2,1,11,aa,4,winter15,NORET,KC
CS2,2,11,aa,4,winter15,NORET,KC
CS2,3,11,aa,4,winter15,NORET,KC
CS2,4,11,aa,4,winter15,NORET,KC
CS2,5,11,aa,4,winter15,NORET,KC
CS2,6,11,aa,4,winter15,NORET,KC
CS2,7,11,aa,4,winter15,NORET,KC
CS2,8,11,aa,4,winter15,NORET,KC
preCS,1,12,aa,0,winter15,NORET,KT
preCS,2,12,aa,0,winter15,NORET,KT
preCS,3,12,aa,0,winter15,NORET,KT
preCS,4,12,aa,0,winter15,NORET,KT
preCS,5,12,aa,0,winter15,NORET,KT
preCS,6,12,aa,0,winter15,NORET,KT
preCS,7,12,aa,0,winter15,NORET,KT
preCS,8,12,aa,0,winter15,NORET,KT
CS1,1,12,aa,3,winter15,NORET,KT
CS1,2,12,aa,2,winter15,NORET,KT
CS1,3,12,aa,3,winter15,NORET,KT
CS1,4,12,aa,3,winter15,NORET,KT
CS1,5,12,aa,0,winter15,NORET,KT
CS1,6,12,aa,3,winter15,NORET,KT
CS1,7,12,aa,0,winter15,NORET,KT
CS1,8,12,aa,1,winter15,NORET,KT
CS2,1,12,aa,4,winter15,NORET,KT
CS2,2,12,aa,4,winter15,NORET,KT
CS2,3,12,aa,4,winter15,NORET,KT
CS2,4,12,aa,4,winter15,NORET,KT
CS2,5,12,aa,4,winter15,NORET,KT
CS2,6,12,aa,4,winter15,NORET,KT
CS2,7,12,aa,0,winter15,NORET,KT
CS2,8,12,aa,4,winter15,NORET,KT
preCS,1,1,ab,0,winter15,NORET,KC
preCS,2,1,ab,0,winter15,NORET,KC
preCS,3,1,ab,0,winter15,NORET,KC
preCS,4,1,ab,0,winter15,NORET,KC
preCS,5,1,ab,0,winter15,NORET,KC
preCS,6,1,ab,0,winter15,NORET,KC
preCS,7,1,ab,0,winter15,NORET,KC
preCS,8,1,ab,0,winter15,NORET,KC
CS1,1,1,ab,0,winter15,NORET,KC
CS1,2,1,ab,0,winter15,NORET,KC
CS1,3,1,ab,0,winter15,NORET,KC
CS1,4,1,ab,0,winter15,NORET,KC
CS1,5,1,ab,0,winter15,NORET,KC
CS1,6,1,ab,0,winter15,NORET,KC
CS1,7,1,ab,0,winter15,NORET,KC
CS1,8,1,ab,0,winter15,NORET,KC
CS2,1,1,ab,0,winter15,NORET,KC
CS2,2,1,ab,0,winter15,NORET,KC
CS2,3,1,ab,0,winter15,NORET,KC
CS2,4,1,ab,0,winter15,NORET,KC
CS2,5,1,ab,0,winter15,NORET,KC
CS2,6,1,ab,0,winter15,NORET,KC
CS2,7,1,ab,0,winter15,NORET,KC
CS2,8,1,ab,0,winter15,NORET,KC
preCS,1,2,ab,0,winter15,NORET,KC
preCS,2,2,ab,0,winter15,NORET,KC
preCS,3,2,ab,0,winter15,NORET,KC
preCS,4,2,ab,0,winter15,NORET,KC
preCS,5,2,ab,0,winter15,NORET,KC
preCS,6,2,ab,0,winter15,NORET,KC
preCS,7,2,ab,0,winter15,NORET,KC
preCS,8,2,ab,0,winter15,NORET,KC
CS1,1,2,ab,0,winter15,NORET,KC
CS1,2,2,ab,0,winter15,NORET,KC
CS1,3,2,ab,0,winter15,NORET,KC
CS1,4,2,ab,0,winter15,NORET,KC
CS1,5,2,ab,0,winter15,NORET,KC
CS1,6,2,ab,0,winter15,NORET,KC
CS1,7,2,ab,0,winter15,NORET,KC
CS1,8,2,ab,0,winter15,NORET,KC
CS2,1,2,ab,0,winter15,NORET,KC
CS2,2,2,ab,0,winter15,NORET,KC
CS2,3,2,ab,0,winter15,NORET,KC
CS2,4,2,ab,0,winter15,NORET,KC
CS2,5,2,ab,0,winter15,NORET,KC
CS2,6,2,ab,0,winter15,NORET,KC
CS2,7,2,ab,0,winter15,NORET,KC
CS2,8,2,ab,0,winter15,NORET,KC
preCS,1,3,ab,0,winter15,NORET,KC
preCS,2,3,ab,0,winter15,NORET,KC
preCS,3,3,ab,0,winter15,NORET,KC
preCS,4,3,ab,0,winter15,NORET,KC
preCS,5,3,ab,0,winter15,NORET,KC
preCS,6,3,ab,0,winter15,NORET,KC
preCS,7,3,ab,0,winter15,NORET,KC
preCS,8,3,ab,0,winter15,NORET,KC
CS1,1,3,ab,0,winter15,NORET,KC
CS1,2,3,ab,0,winter15,NORET,KC
CS1,3,3,ab,0,winter15,NORET,KC
CS1,4,3,ab,0,winter15,NORET,KC
CS1,5,3,ab,0,winter15,NORET,KC
CS1,6,3,ab,0,winter15,NORET,KC
CS1,7,3,ab,0,winter15,NORET,KC
CS1,8,3,ab,0,winter15,NORET,KC
CS2,1,3,ab,0,winter15,NORET,KC
CS2,2,3,ab,0,winter15,NORET,KC
CS2,3,3,ab,0,winter15,NORET,KC
CS2,4,3,ab,0,winter15,NORET,KC
CS2,5,3,ab,0,winter15,NORET,KC
CS2,6,3,ab,0,winter15,NORET,KC
CS2,7,3,ab,0,winter15,NORET,KC
CS2,8,3,ab,0,winter15,NORET,KC
preCS,1,4,ab,0,winter15,NORET,KC
preCS,2,4,ab,0,winter15,NORET,KC
preCS,3,4,ab,0,winter15,NORET,KC
preCS,4,4,ab,0,winter15,NORET,KC
preCS,5,4,ab,0,winter15,NORET,KC
preCS,6,4,ab,0,winter15,NORET,KC
preCS,7,4,ab,0,winter15,NORET,KC
preCS,8,4,ab,0,winter15,NORET,KC
CS1,1,4,ab,0,winter15,NORET,KC
CS1,2,4,ab,0,winter15,NORET,KC
CS1,3,4,ab,0,winter15,NORET,KC
CS1,4,4,ab,0,winter15,NORET,KC
CS1,5,4,ab,0,winter15,NORET,KC
CS1,6,4,ab,2,winter15,NORET,KC
CS1,7,4,ab,0,winter15,NORET,KC
CS1,8,4,ab,0,winter15,NORET,KC
CS2,1,4,ab,0,winter15,NORET,KC
CS2,2,4,ab,0,winter15,NORET,KC
CS2,3,4,ab,0,winter15,NORET,KC
CS2,4,4,ab,0,winter15,NORET,KC
CS2,5,4,ab,0,winter15,NORET,KC
CS2,6,4,ab,4,winter15,NORET,KC
CS2,7,4,ab,0,winter15,NORET,KC
CS2,8,4,ab,0,winter15,NORET,KC
preCS,1,5,ab,0,winter15,NORET,KC
preCS,2,5,ab,0,winter15,NORET,KC
preCS,3,5,ab,0,winter15,NORET,KC
preCS,4,5,ab,0,winter15,NORET,KC
preCS,5,5,ab,3,winter15,NORET,KC
preCS,6,5,ab,0,winter15,NORET,KC
preCS,7,5,ab,1,winter15,NORET,KC
preCS,8,5,ab,0,winter15,NORET,KC
CS1,1,5,ab,2,winter15,NORET,KC
CS1,2,5,ab,0,winter15,NORET,KC
CS1,3,5,ab,0,winter15,NORET,KC
CS1,4,5,ab,0,winter15,NORET,KC
CS1,5,5,ab,2,winter15,NORET,KC
CS1,6,5,ab,0,winter15,NORET,KC
CS1,7,5,ab,1,winter15,NORET,KC
CS1,8,5,ab,0,winter15,NORET,KC
CS2,1,5,ab,0,winter15,NORET,KC
CS2,2,5,ab,0,winter15,NORET,KC
CS2,3,5,ab,0,winter15,NORET,KC
CS2,4,5,ab,0,winter15,NORET,KC
CS2,5,5,ab,0,winter15,NORET,KC
CS2,6,5,ab,0,winter15,NORET,KC
CS2,7,5,ab,1,winter15,NORET,KC
CS2,8,5,ab,0,winter15,NORET,KC
preCS,1,6,ab,0,winter15,NORET,KC
preCS,2,6,ab,0,winter15,NORET,KC
preCS,3,6,ab,0,winter15,NORET,KC
preCS,4,6,ab,0,winter15,NORET,KC
preCS,5,6,ab,0,winter15,NORET,KC
preCS,6,6,ab,0,winter15,NORET,KC
preCS,7,6,ab,0,winter15,NORET,KC
preCS,8,6,ab,0,winter15,NORET,KC
CS1,1,6,ab,0,winter15,NORET,KC
CS1,2,6,ab,2,winter15,NORET,KC
CS1,3,6,ab,0,winter15,NORET,KC
CS1,4,6,ab,0,winter15,NORET,KC
CS1,5,6,ab,0,winter15,NORET,KC
CS1,6,6,ab,0,winter15,NORET,KC
CS1,7,6,ab,0,winter15,NORET,KC
CS1,8,6,ab,0,winter15,NORET,KC
CS2,1,6,ab,0,winter15,NORET,KC
CS2,2,6,ab,3,winter15,NORET,KC
CS2,3,6,ab,0,winter15,NORET,KC
CS2,4,6,ab,3,winter15,NORET,KC
CS2,5,6,ab,0,winter15,NORET,KC
CS2,6,6,ab,4,winter15,NORET,KC
CS2,7,6,ab,2,winter15,NORET,KC
CS2,8,6,ab,1,winter15,NORET,KC
preCS,1,7,ab,0,winter15,NORET,KT
preCS,2,7,ab,0,winter15,NORET,KT
preCS,3,7,ab,0,winter15,NORET,KT
preCS,4,7,ab,0,winter15,NORET,KT
preCS,5,7,ab,0,winter15,NORET,KT
preCS,6,7,ab,0,winter15,NORET,KT
preCS,7,7,ab,0,winter15,NORET,KT
preCS,8,7,ab,0,winter15,NORET,KT
CS1,1,7,ab,1,winter15,NORET,KT
CS1,2,7,ab,0,winter15,NORET,KT
CS1,3,7,ab,1,winter15,NORET,KT
CS1,4,7,ab,0,winter15,NORET,KT
CS1,5,7,ab,0,winter15,NORET,KT
CS1,6,7,ab,0,winter15,NORET,KT
CS1,7,7,ab,0,winter15,NORET,KT
CS1,8,7,ab,0,winter15,NORET,KT
CS2,1,7,ab,3,winter15,NORET,KT
CS2,2,7,ab,0,winter15,NORET,KT
CS2,3,7,ab,2,winter15,NORET,KT
CS2,4,7,ab,0,winter15,NORET,KT
CS2,5,7,ab,0,winter15,NORET,KT
CS2,6,7,ab,1,winter15,NORET,KT
CS2,7,7,ab,3,winter15,NORET,KT
CS2,8,7,ab,0,winter15,NORET,KT
preCS,1,8,ab,0,winter15,NORET,KC
preCS,2,8,ab,0,winter15,NORET,KC
preCS,3,8,ab,0,winter15,NORET,KC
preCS,4,8,ab,0,winter15,NORET,KC
preCS,5,8,ab,0,winter15,NORET,KC
preCS,6,8,ab,0,winter15,NORET,KC
preCS,7,8,ab,0,winter15,NORET,KC
preCS,8,8,ab,0,winter15,NORET,KC
CS1,1,8,ab,3,winter15,NORET,KC
CS1,2,8,ab,0,winter15,NORET,KC
CS1,3,8,ab,0,winter15,NORET,KC
CS1,4,8,ab,0,winter15,NORET,KC
CS1,5,8,ab,0,winter15,NORET,KC
CS1,6,8,ab,3,winter15,NORET,KC
CS1,7,8,ab,2,winter15,NORET,KC
CS1,8,8,ab,0,winter15,NORET,KC
CS2,1,8,ab,0,winter15,NORET,KC
CS2,2,8,ab,1,winter15,NORET,KC
CS2,3,8,ab,0,winter15,NORET,KC
CS2,4,8,ab,0,winter15,NORET,KC
CS2,5,8,ab,0,winter15,NORET,KC
CS2,6,8,ab,0,winter15,NORET,KC
CS2,7,8,ab,0,winter15,NORET,KC
CS2,8,8,ab,0,winter15,NORET,KC
preCS,1,9,ab,0,winter15,NORET,KC
preCS,2,9,ab,0,winter15,NORET,KC
preCS,3,9,ab,0,winter15,NORET,KC
preCS,4,9,ab,0,winter15,NORET,KC
preCS,5,9,ab,0,winter15,NORET,KC
preCS,6,9,ab,0,winter15,NORET,KC
preCS,7,9,ab,0,winter15,NORET,KC
preCS,8,9,ab,0,winter15,NORET,KC
CS1,1,9,ab,0,winter15,NORET,KC
CS1,2,9,ab,0,winter15,NORET,KC
CS1,3,9,ab,0,winter15,NORET,KC
CS1,4,9,ab,0,winter15,NORET,KC
CS1,5,9,ab,0,winter15,NORET,KC
CS1,6,9,ab,0,winter15,NORET,KC
CS1,7,9,ab,0,winter15,NORET,KC
CS1,8,9,ab,2,winter15,NORET,KC
CS2,1,9,ab,1,winter15,NORET,KC
CS2,2,9,ab,0,winter15,NORET,KC
CS2,3,9,ab,0,winter15,NORET,KC
CS2,4,9,ab,0,winter15,NORET,KC
CS2,5,9,ab,0,winter15,NORET,KC
CS2,6,9,ab,0,winter15,NORET,KC
CS2,7,9,ab,0,winter15,NORET,KC
CS2,8,9,ab,0,winter15,NORET,KC
preCS,1,10,ab,0,winter15,NORET,KC
preCS,2,10,ab,2,winter15,NORET,KC
preCS,3,10,ab,0,winter15,NORET,KC
preCS,4,10,ab,0,winter15,NORET,KC
preCS,5,10,ab,0,winter15,NORET,KC
preCS,6,10,ab,0,winter15,NORET,KC
preCS,7,10,ab,0,winter15,NORET,KC
preCS,8,10,ab,0,winter15,NORET,KC
CS1,1,10,ab,0,winter15,NORET,KC
CS1,2,10,ab,2,winter15,NORET,KC
CS1,3,10,ab,0,winter15,NORET,KC
CS1,4,10,ab,0,winter15,NORET,KC
CS1,5,10,ab,0,winter15,NORET,KC
CS1,6,10,ab,0,winter15,NORET,KC
CS1,7,10,ab,0,winter15,NORET,KC
CS1,8,10,ab,0,winter15,NORET,KC
CS2,1,10,ab,0,winter15,NORET,KC
CS2,2,10,ab,0,winter15,NORET,KC
CS2,3,10,ab,1,winter15,NORET,KC
CS2,4,10,ab,0,winter15,NORET,KC
CS2,5,10,ab,0,winter15,NORET,KC
CS2,6,10,ab,0,winter15,NORET,KC
CS2,7,10,ab,0,winter15,NORET,KC
CS2,8,10,ab,0,winter15,NORET,KC
preCS,1,11,ab,0,winter15,NORET,KC
preCS,2,11,ab,0,winter15,NORET,KC
preCS,3,11,ab,0,winter15,NORET,KC
preCS,4,11,ab,0,winter15,NORET,KC
preCS,5,11,ab,0,winter15,NORET,KC
preCS,6,11,ab,0,winter15,NORET,KC
preCS,7,11,ab,0,winter15,NORET,KC
preCS,8,11,ab,0,winter15,NORET,KC
CS1,1,11,ab,3,winter15,NORET,KC
CS1,2,11,ab,1,winter15,NORET,KC
CS1,3,11,ab,0,winter15,NORET,KC
CS1,4,11,ab,0,winter15,NORET,KC
CS1,5,11,ab,0,winter15,NORET,KC
CS1,6,11,ab,0,winter15,NORET,KC
CS1,7,11,ab,3,winter15,NORET,KC
CS1,8,11,ab,0,winter15,NORET,KC
CS2,1,11,ab,3,winter15,NORET,KC
CS2,2,11,ab,4,winter15,NORET,KC
CS2,3,11,ab,0,winter15,NORET,KC
CS2,4,11,ab,0,winter15,NORET,KC
CS2,5,11,ab,0,winter15,NORET,KC
CS2,6,11,ab,3,winter15,NORET,KC
CS2,7,11,ab,3,winter15,NORET,KC
CS2,8,11,ab,1,winter15,NORET,KC
preCS,1,12,ab,0,winter15,NORET,KT
preCS,2,12,ab,0,winter15,NORET,KT
preCS,3,12,ab,0,winter15,NORET,KT
preCS,4,12,ab,0,winter15,NORET,KT
preCS,5,12,ab,0,winter15,NORET,KT
preCS,6,12,ab,0,winter15,NORET,KT
preCS,7,12,ab,0,winter15,NORET,KT
preCS,8,12,ab,0,winter15,NORET,KT
CS1,1,12,ab,0,winter15,NORET,KT
CS1,2,12,ab,1,winter15,NORET,KT
CS1,3,12,ab,0,winter15,NORET,KT
CS1,4,12,ab,0,winter15,NORET,KT
CS1,5,12,ab,0,winter15,NORET,KT
CS1,6,12,ab,0,winter15,NORET,KT
CS1,7,12,ab,0,winter15,NORET,KT
CS1,8,12,ab,0,winter15,NORET,KT
CS2,1,12,ab,1,winter15,NORET,KT
CS2,2,12,ab,4,winter15,NORET,KT
CS2,3,12,ab,0,winter15,NORET,KT
CS2,4,12,ab,0,winter15,NORET,KT
CS2,5,12,ab,2,winter15,NORET,KT
CS2,6,12,ab,0,winter15,NORET,KT
CS2,7,12,ab,0,winter15,NORET,KT
CS2,8,12,ab,0,winter15,NORET,KT
preCS,1,1,ac,0,winter15,NORET,KC
preCS,2,1,ac,0,winter15,NORET,KC
preCS,3,1,ac,0,winter15,NORET,KC
preCS,4,1,ac,0,winter15,NORET,KC
preCS,5,1,ac,2,winter15,NORET,KC
preCS,6,1,ac,0,winter15,NORET,KC
preCS,7,1,ac,0,winter15,NORET,KC
preCS,8,1,ac,0,winter15,NORET,KC
CS1,1,1,ac,0,winter15,NORET,KC
CS1,2,1,ac,0,winter15,NORET,KC
CS1,3,1,ac,0,winter15,NORET,KC
CS1,4,1,ac,0,winter15,NORET,KC
CS1,5,1,ac,0,winter15,NORET,KC
CS1,6,1,ac,0,winter15,NORET,KC
CS1,7,1,ac,0,winter15,NORET,KC
CS1,8,1,ac,0,winter15,NORET,KC
CS2,1,1,ac,0,winter15,NORET,KC
CS2,2,1,ac,0,winter15,NORET,KC
CS2,3,1,ac,1,winter15,NORET,KC
CS2,4,1,ac,0,winter15,NORET,KC
CS2,5,1,ac,0,winter15,NORET,KC
CS2,6,1,ac,0,winter15,NORET,KC
CS2,7,1,ac,0,winter15,NORET,KC
CS2,8,1,ac,0,winter15,NORET,KC
preCS,1,2,ac,0,winter15,NORET,KC
preCS,2,2,ac,0,winter15,NORET,KC
preCS,3,2,ac,0,winter15,NORET,KC
preCS,4,2,ac,2,winter15,NORET,KC
preCS,5,2,ac,3,winter15,NORET,KC
preCS,6,2,ac,0,winter15,NORET,KC
preCS,7,2,ac,0,winter15,NORET,KC
preCS,8,2,ac,0,winter15,NORET,KC
CS1,1,2,ac,0,winter15,NORET,KC
CS1,2,2,ac,0,winter15,NORET,KC
CS1,3,2,ac,0,winter15,NORET,KC
CS1,4,2,ac,0,winter15,NORET,KC
CS1,5,2,ac,0,winter15,NORET,KC
CS1,6,2,ac,0,winter15,NORET,KC
CS1,7,2,ac,1,winter15,NORET,KC
CS1,8,2,ac,0,winter15,NORET,KC
CS2,1,2,ac,0,winter15,NORET,KC
CS2,2,2,ac,1,winter15,NORET,KC
CS2,3,2,ac,0,winter15,NORET,KC
CS2,4,2,ac,1,winter15,NORET,KC
CS2,5,2,ac,0,winter15,NORET,KC
CS2,6,2,ac,1,winter15,NORET,KC
CS2,7,2,ac,4,winter15,NORET,KC
CS2,8,2,ac,0,winter15,NORET,KC
preCS,1,3,ac,0,winter15,NORET,KC
preCS,2,3,ac,0,winter15,NORET,KC
preCS,3,3,ac,0,winter15,NORET,KC
preCS,4,3,ac,0,winter15,NORET,KC
preCS,5,3,ac,0,winter15,NORET,KC
preCS,6,3,ac,0,winter15,NORET,KC
preCS,7,3,ac,0,winter15,NORET,KC
preCS,8,3,ac,0,winter15,NORET,KC
CS1,1,3,ac,0,winter15,NORET,KC
CS1,2,3,ac,0,winter15,NORET,KC
CS1,3,3,ac,0,winter15,NORET,KC
CS1,4,3,ac,1,winter15,NORET,KC
CS1,5,3,ac,0,winter15,NORET,KC
CS1,6,3,ac,0,winter15,NORET,KC
CS1,7,3,ac,0,winter15,NORET,KC
CS1,8,3,ac,0,winter15,NORET,KC
CS2,1,3,ac,0,winter15,NORET,KC
CS2,2,3,ac,2,winter15,NORET,KC
CS2,3,3,ac,0,winter15,NORET,KC
CS2,4,3,ac,2,winter15,NORET,KC
CS2,5,3,ac,0,winter15,NORET,KC
CS2,6,3,ac,0,winter15,NORET,KC
CS2,7,3,ac,0,winter15,NORET,KC
CS2,8,3,ac,4,winter15,NORET,KC
preCS,1,4,ac,3,winter15,NORET,KC
preCS,2,4,ac,0,winter15,NORET,KC
